,NAME10,INTPTLAT10,INTPTLON10,0
0,4402.02,38.8567714,-77.2361246,-0.8919324888822604
1,4402.01,38.873316700000004,-77.222164,-0.48614054550069313
2,4506.01,38.8566871,-77.2083488,-0.2797884169006855
3,4507.02,38.8370906,-77.2033703,1.0054430058869395
4,4507.01,38.8432594,-77.21330079999998,-0.23332947741680637
5,4523.02,38.822025399999994,-77.21782850000001,-0.7615153765558859
6,4506.02,38.863287400000004,-77.1976392,-0.6231909655901444
7,4515.01,38.8641474,-77.1427534,-0.3293276664290148
8,4515.02,38.8534086,-77.1269817,3.5057540130410323
9,4528.01,38.8405895,-77.1276098,-0.9468187841105993
10,4516.01,38.8502111,-77.1389645,-0.22337980950864944
11,4521.02,38.8184488,-77.1961057,-0.1616643299841392
12,9201.0,38.7809091,-77.46488000000001,-0.8768358930580751
13,4519.0,38.8239767,-77.1529053,1.6040410927371713
14,4153.0,38.7668114,-77.0699232,-0.37596206333665527
15,4204.0,38.7950966,-77.0679939,0.5107670336487189
16,4159.0,38.718661,-77.08635859999998,-0.14677392326852096
17,4160.0,38.723859499999996,-77.1037281,2.380285610098678
18,4161.0,38.7048315,-77.1167622,1.8805312673793382
19,4326.0,38.7486925,-77.2328063,-0.03686689201860952
20,4615.0,38.8788055,-77.28184559999998,-0.3797609890968665
21,4406.0,38.839764,-77.3311672,-0.11261819160547269
22,4606.0,38.8882033,-77.23458459999999,-0.3006590220619084
23,4501.0,38.8691915,-77.20961009999999,-0.22164267252014516
24,4212.0,38.747656899999996,-77.1302639,-0.16450695070186414
25,4206.0,38.788769,-77.0817998,-0.8120494110402027
26,4208.0,38.779704200000005,-77.09772779999999,-0.40755069832931873
27,4214.0,38.7686894,-77.08761009999999,-0.04750226982290329
28,4502.0,38.871241,-77.19147629999999,0.6350822472088158
29,4920.0,38.809210799999995,-77.3494468,-0.009477538692227689
30,4921.0,38.760495500000005,-77.33100340000001,-0.12830172598582526
31,4313.0,38.767480799999994,-77.2436285,-0.28317953932047624
32,4323.0,38.780032299999995,-77.28916629999999,0.573627175038484
33,4325.0,38.7551051,-77.2528644,0.7246153576678025
34,4314.0,38.7681301,-77.22993559999999,-0.08742046373916644
35,4315.0,38.7691618,-77.2169257,-0.1771749538979198
36,4910.0,38.848277200000005,-77.50291429999999,0.3088683471880354
37,4503.0,38.8746505,-77.1724002,0.4295514962072551
38,4154.02,38.7504589,-77.06610340000002,0.9160662393570418
39,4327.01,38.7536105,-77.22018800000001,1.0433557269941833
40,4327.02,38.7290216,-77.2129408,0.42627975148008934
41,4202.03,38.792205200000005,-77.1291703,-0.1126376518991474
42,4817.01,38.8954761,-77.3696939,0.107777656025498
43,4817.02,38.871371,-77.35426650000001,-0.1830512133698225
44,4826.02,38.8859079,-77.3848045,-0.1868521214998983
45,4825.04,38.911657500000004,-77.3953642,0.9248887766127398
46,4811.06,38.9242273,-77.38321579999999,-0.10401584980872786
47,4205.03,38.7896541,-77.0749378,-1.0948596068434922
48,4223.01,38.781754,-77.13123929999999,-0.4735733913458649
49,4210.01,38.7708658,-77.15732390000001,-0.4767518767785734
50,4223.02,38.7721712,-77.1455343,1.4530562308994153
51,4217.02,38.7389961,-77.1153293,-0.07598008972289971
52,4224.02,38.7626578,-77.1343691,-0.3661295609686064
53,4211.03,38.737883700000005,-77.1698054,-0.31012992469483824
54,4210.02,38.7661831,-77.1777554,-0.4963838449292383
55,4221.01,38.708398100000004,-77.2112287,-0.9535161502905324
56,4224.01,38.762310799999995,-77.14439190000002,-0.37273442512241906
57,4217.01,38.7335133,-77.1067236,-0.03274358139271727
58,4318.02,38.8085065,-77.26906,0.7376841153596605
59,4318.01,38.8008118,-77.27958609999999,-0.4794795145138017
60,4302.01,38.810169200000004,-77.2990743,0.803438731872136
61,4922.02,38.7405723,-77.26696700000001,-0.0012466248580384183
62,4811.04,38.944258399999995,-77.41032840000001,-0.10959531592642065
63,4811.03,38.9473677,-77.40617540000001,-0.42313728966843983
64,4322.02,38.79331320000001,-77.283336,-0.23367712445415625
65,4302.02,38.81709229999999,-77.2859135,-0.47868490744582404
66,4405.01,38.830351,-77.27501290000001,-0.26726857739060506
67,4407.01,38.814446999999994,-77.2532913,-0.1158151987725317
68,4407.02,38.8208174,-77.24435079999999,0.028833959935435992
69,4308.02,38.7885941,-77.22707829999999,-0.3721917749352543
70,4525.01,38.8091896,-77.1701369,1.7264273696760895
71,4521.01,38.820179100000004,-77.180973,1.566244509594748
72,4310.01,38.7823496,-77.27061529999999,-0.3099836026694879
73,4301.01,38.810625200000004,-77.31577209999999,0.9109794638786967
74,4309.02,38.7884156,-77.26069559999999,0.04395212532629693
75,4324.02,38.7634745,-77.2673707,-0.1026667595572714
76,4151.0,38.7748759,-77.0727949,0.8076532937728813
77,4152.0,38.7753283,-77.05113759999999,-0.3962314047617485
78,4155.0,38.7407429,-77.0703824,3.1180535217101877
79,4156.0,38.7491984,-77.0496127,-0.007470033532565453
80,4163.0,38.6602924,-77.18625209999999,-0.14882140948984718
81,4923.0,38.7359343,-77.24105340000001,0.6010267281954675
82,4924.0,38.7274424,-77.2294411,-0.21107614758881857
83,4157.0,38.7212071,-77.05274990000001,0.153514340944137
84,4158.0,38.723418,-77.066409,-0.07563987930274804
85,4408.0,38.8280602,-77.2410704,-0.44335692513349056
86,4522.0,38.8220151,-77.20917370000001,1.3743541109951096
87,4319.0,38.797470700000005,-77.2579343,-0.24311464607082514
88,4320.0,38.794444899999995,-77.3187449,-0.5063434732674176
89,4321.0,38.789718,-77.3078757,-0.20600956657022929
90,4304.0,38.8020598,-77.2319597,-0.35814670349383404
91,4305.0,38.7961972,-77.2064204,-0.01584985032599443
92,4524.0,38.8054579,-77.1981593,0.6381462097935355
93,4711.0,38.910537899999994,-77.1975823,-0.4227578908814214
94,4801.0,39.0056549,-77.27023309999998,0.06259224141475558
95,4803.0,38.963210100000005,-77.258201,0.16720992092519832
96,4810.0,38.9636518,-77.4109061,-0.6097751351735349
97,4710.0,38.900768,-77.1859455,-0.30436197321225555
98,4703.0,38.929091,-77.13815240000001,0.18132311073661558
99,4704.0,38.9358924,-77.1545278,1.1378309584328257
100,4705.0,38.945137,-77.18136340000001,0.08435373000725822
101,4706.0,38.9354665,-77.19422540000001,-0.032378549607694054
102,4707.0,38.921223600000005,-77.1719099,-0.024226932774155552
103,4617.0,38.8669929,-77.2536515,1.6128921076523675
104,4708.0,38.9211925,-77.1870743,-0.2175826961239891
105,4709.0,38.907207799999995,-77.16578630000001,-0.031544178716789786
106,4601.0,38.9478795,-77.2749405,1.1911533185326029
107,4609.0,38.9113135,-77.25983599999999,-0.011345637091184822
108,4610.0,38.90211779999999,-77.2746761,-0.047173593795509235
109,4816.0,38.9022558,-77.3343975,0.18982529642794377
110,4602.0,38.927469200000004,-77.2890046,0.07933064804670681
111,4814.0,38.9276342,-77.34137120000001,0.5574894360067078
112,4815.0,38.916737700000006,-77.34089990000001,-0.02088581464208642
113,4819.0,38.9599358,-77.31276290000001,-0.45965613427287305
114,4821.0,38.967906299999996,-77.3390449,0.41970368181543305
115,4824.0,38.9404042,-77.31064649999999,-0.05072181872822025
116,4604.0,38.92323,-77.2523995,-0.24714017747023773
117,4603.0,38.9231766,-77.2750675,0.04578731003254825
118,4608.0,38.9020815,-77.2505402,-0.08574915813698154
119,4213.0,38.7559162,-77.1084503,0.6987177914201639
120,4316.0,38.7679402,-77.1954614,-0.8806764184868814
121,4215.0,38.7507419,-77.087214,1.9886273690698089
122,4216.0,38.739414000000004,-77.0986772,2.580171529200697
123,4218.0,38.724081299999995,-77.12641359999999,0.6603513460648343
124,4220.0,38.724367799999996,-77.19238730000001,0.309691349238025
125,4328.0,38.7377744,-77.2030713,-0.23792642626896968
126,4203.0,38.796644799999996,-77.10287609999999,-0.558668131958263
127,4207.0,38.7857531,-77.105237,-0.5938540939350332
128,4201.0,38.7859376,-77.1644359,-0.3503501993203182
129,4306.0,38.7874595,-77.1867599,0.257658768495556
130,4307.0,38.7874591,-77.20156170000001,-0.2162279590063179
131,4403.0,38.8444042,-77.2273478,0.014760359964082002
132,4508.0,38.8411529,-77.1942159,-0.23088512037395736
133,4510.0,38.8416805,-77.18265459999999,-0.07262923587301756
134,4520.0,38.8340905,-77.1741035,0.5848639133370488
135,4527.0,38.844922499999996,-77.1366812,-0.1813739267688841
136,4504.0,38.8613778,-77.168111,-0.16593810865038533
137,4505.0,38.8638076,-77.1822599,-0.41437988029170225
138,4509.0,38.851893200000006,-77.1846864,-0.31312389225657455
139,4511.0,38.841873,-77.1604468,-0.09847104379684725
140,4512.0,38.8518281,-77.16349129999999,-0.015291350025590032
141,4513.0,38.8675675,-77.15334200000001,0.8446959098567781
142,4518.0,38.8325681,-77.14388690000001,-0.29834222356943074
143,4514.0,38.8705476,-77.14666,1.157452327749788
144,4526.0,38.801028499999994,-77.1522382,1.2191651251435005
145,4915.02,38.863428799999994,-77.4132541,-0.04502333970339569
146,4916.01,38.8862621,-77.4310948,-0.47465040631930494
147,4912.01,38.8418713,-77.4481326,-0.3716667486988882
148,4901.01,38.863001399999995,-77.4390651,-0.1529054642209513
149,4913.03,38.8353021,-77.4381989,-0.81580974100897
150,4912.02,38.8417479,-77.4373213,-0.19985447025848657
151,4911.01,38.8581244,-77.4850255,-0.15750300419270624
152,4911.02,38.8563247,-77.4679398,0.614487198503293
153,4913.01,38.8153572,-77.4689535,0.40034826714112315
154,4914.03,38.820893700000006,-77.41968409999998,0.06550786313830162
155,4914.02,38.8239325,-77.4318159,-0.37552831295651984
156,4914.01,38.831311,-77.4267703,-0.40223436100532695
157,4911.03,38.839926,-77.46055849999999,-0.6742344215450176
158,4222.01,38.7139898,-77.23847359999999,-0.13234448849777794
159,4811.02,38.9482775,-77.398649,-0.2126468530734972
160,4202.02,38.7925357,-77.14141049999999,-0.08689666103576742
161,4205.01,38.7887587,-77.06987729999999,-0.7488054038855966
162,4211.01,38.751538000000004,-77.1730967,-0.6051617803552951
163,4805.04,38.9823696,-77.35297170000001,0.17474771736628103
164,4822.01,38.959322,-77.3392984,-0.5316552304484952
165,4913.02,38.8317316,-77.4453461,-0.25636811491129385
166,4917.01,38.8615168,-77.37897029999999,-0.2752791957690896
167,4917.02,38.867313700000004,-77.36874859999999,0.3480422537229978
168,4917.03,38.8559099,-77.35470459999999,-0.04394647001562763
169,4308.01,38.7820054,-77.2235142,0.7258502648785126
170,4309.01,38.783615999999995,-77.244505,-0.07563391928265228
171,4211.02,38.754090999999995,-77.1557935,-0.3199362258906772
172,4301.02,38.802405,-77.30277149999999,-0.26583160424019225
173,4914.04,38.8133234,-77.4391388,-0.365816109286804
174,4914.05,38.8099471,-77.4265007,0.07647881644713056
175,4324.01,38.7671815,-77.27857159999999,-0.14443844611350928
176,4802.03,38.9269401,-77.2349884,-0.12685558862173618
177,4714.01,38.884946,-77.197672,-0.9508030388538291
178,4154.01,38.756996799999996,-77.07803249999999,-0.0003137061132179042
179,4322.01,38.791723700000006,-77.2976457,-0.17103081060908798
180,4525.02,38.8144783,-77.1509765,-0.9570960508279617
181,4523.01,38.8296898,-77.21528470000001,-0.29831561463512357
182,4922.03,38.721537,-77.2640245,0.1968241902685373
183,4812.01,38.947692700000005,-77.3842109,0.10687228407427242
184,4825.02,38.912187,-77.4139959,-0.08398643086563849
185,4401.0,38.8517375,-77.2575052,-0.1174217702957385
186,4611.0,38.8986774,-77.2916369,-0.40206149383800727
187,4221.02,38.6906011,-77.21825390000001,0.2626035959858457
188,4202.01,38.7876051,-77.14695340000002,-0.12897079484089458
189,4825.01,38.9379411,-77.4253807,0.31629233896836084
190,4811.05,38.937416299999995,-77.3984489,0.07602773143143934
191,4222.02,38.692487299999996,-77.2422645,-0.7150425769111545
192,4925.0,38.7872701,-77.3949078,-0.14386406793853274
193,4612.02,38.8622885,-77.3387862,-0.6952298879593153
194,4811.01,38.953729700000004,-77.40013559999998,0.12489838895215372
195,4823.01,38.9428688,-77.3440837,-0.11934396688926133
196,4922.01,38.7220253,-77.30380229999999,0.14875889642143605
197,4516.02,38.8515749,-77.1453705,0.8094829904202588
198,4528.02,38.8426749,-77.1158043,-0.8737273240653126
199,4823.03,38.9337357,-77.3361847,0.8073362583723196
200,4612.01,38.89265579999999,-77.3163106,0.06445078158275892
201,4618.02,38.8731644,-77.3066855,-0.2959920087984786
202,4605.02,38.9006141,-77.2268322,-0.31688165742764607
203,4605.01,38.910993100000006,-77.2332765,-0.09380638614597932
204,4802.02,38.924504299999995,-77.2235365,-0.22872502879846593
205,4918.03,38.874207,-77.3984158,-0.629999897531979
206,4826.01,38.8983115,-77.4148998,-0.15432914263804914
207,4616.02,38.878825799999994,-77.22965390000002,-0.4557059340866485
208,4616.01,38.8740234,-77.2597436,-0.8037916791629314
209,4607.01,38.883038899999995,-77.2535587,-0.3531358645624203
210,4619.01,38.8696092,-77.2861585,0.5965886802069216
211,4607.02,38.8926884,-77.26322009999998,-0.20190233472042093
212,4618.01,38.8750116,-77.2911753,-0.14510554500227457
213,4619.02,38.868339399999996,-77.3056845,-1.2960867676326522
214,4905.01,38.8368365,-77.4130304,-0.4195392436600772
215,4917.05,38.847357200000005,-77.3902035,-0.22447687392728746
216,4205.02,38.7912573,-77.0693031,-0.26024404917999094
217,4714.02,38.8828956,-77.205453,-0.3380068450674533
218,4713.04,38.8909813,-77.2052523,-0.38825905624806467
219,4712.02,38.9244045,-77.2048712,-0.4670841501562277
220,4712.01,38.917278100000004,-77.2148435,-0.07684303951368057
221,4802.01,38.9460097,-77.2176747,0.17699127852162488
222,4713.03,38.8963384,-77.2091691,-0.41839474301030716
223,4713.01,38.903655,-77.20818100000001,-0.23992089667470978
224,4804.01,38.9900395,-77.3051375,0.13331620782733072
225,4804.02,39.0175496,-77.3301107,0.0714097541316259
226,4805.02,38.994296500000004,-77.3831614,-0.0645186819084823
227,4820.01,38.9791196,-77.3264701,-0.012444201778132878
228,4805.01,38.999409299999996,-77.3609566,0.11563356587897927
229,4805.03,38.983268,-77.36631109999999,0.12467542072235294
230,4805.05,38.971038799999995,-77.3557937,-0.0010292332224264011
231,4822.03,38.9596339,-77.3624427,-0.1186885214224808
232,4808.02,38.972165600000004,-77.3751842,-0.0923916694257923
233,4808.01,38.978165399999995,-77.3870422,0.5517008781825266
234,4822.02,38.9547628,-77.3354192,1.8344912360361787
235,4820.02,38.977128,-77.3435082,-0.06363418402008851
236,4809.02,38.9604184,-77.383992,-0.6203437439012695
237,4809.03,38.958611,-77.3936813,-0.34687244852673305
238,4809.01,38.967567700000004,-77.39779399999999,-0.7581100249485616
239,4224.03,38.7740979,-77.1206148,-0.1799737884024067
240,4812.02,38.945301799999996,-77.3709608,0.9164503523055036
241,4302.03,38.8183398,-77.300003,-0.21544986178045486
242,4823.02,38.9367575,-77.3547552,-0.601910035166879
243,4915.01,38.8448499,-77.4171198,-0.2664386180095738
244,4918.01,38.857525200000005,-77.3946652,-0.06239280893576482
245,4917.04,38.8517641,-77.3661498,-0.2657700068724873
246,4825.03,38.9213474,-77.4057809,-0.12207866444827924
247,4916.02,38.8821315,-77.41529179999999,-0.8711954960803611
248,4901.03,38.890317700000004,-77.45584620000001,1.480187282249931
249,4918.02,38.867200700000005,-77.39628950000001,-0.04247385851479482
250,3002.0,38.8612003,-77.2914203,-0.342847430635976
251,3004.0,38.8463511,-77.3208099,-0.5002201149237571
252,3005.0,38.8403653,-77.29894,-0.24764355776270797
253,3003.0,38.8507997,-77.28101690000001,-0.6312222653766795
254,3001.0,38.858071,-77.31784300000001,-0.5482450989190294
255,22.01,38.949133700000004,-77.0232932,-0.17640589295053366
256,22.02,38.9479671,-77.0118568,-1.4916523650182867
257,23.01,38.9425896,-77.0165738,-1.0057485322622357
258,24.0,38.9417826,-77.02240570000001,-0.34392652309529326
259,25.01,38.9446515,-77.0317348,0.5677727700849617
260,25.02,38.9390531,-77.0301378,0.15623260873960043
261,26.0,38.946444299999996,-77.04044920000001,0.5981899222463295
262,27.01,38.934455799999995,-77.0416617,0.45392075512537655
263,27.02,38.930168,-77.04217740000001,-0.506631552462034
264,28.01,38.9349477,-77.0345166,1.8729195602861477
265,28.02,38.929430200000006,-77.0346297,4.130944333567952
266,29.0,38.9338466,-77.0298981,-1.3328484485819128
267,30.0,38.9288766,-77.0299411,-1.702510397430194
268,31.0,38.930589700000006,-77.02542220000001,-0.5595035288897499
269,32.0,38.932267700000004,-77.0211715,1.2502216075303663
270,33.01,38.9204185,-77.01146170000001,-0.9032231441212053
271,33.02,38.9138878,-77.01118670000001,0.3476385906311419
272,34.0,38.92163789999999,-77.01549729999999,-1.751169276063839
273,35.0,38.9223787,-77.02434129999999,0.18066569745403482
274,36.0,38.9236739,-77.0296267,3.5401497184795003
275,37.0,38.9228678,-77.03432959999999,-0.17643155425921764
276,38.0,38.9216314,-77.0391808,1.998308454814963
277,39.0,38.9249705,-77.0439028,2.098262221818883
278,40.01,38.920873799999995,-77.0462674,0.3391380129345396
279,40.02,38.9180992,-77.04373819999999,-0.6059148204381202
280,41.0,38.915933700000004,-77.05161509999999,0.47522785200095796
281,42.01,38.9162076,-77.03884559999999,0.41560557499577966
282,42.02,38.9134044,-77.0430359,-0.5527715763307808
283,43.0,38.9168035,-77.034151,1.1820687422138167
284,44.0,38.9170144,-77.0275919,0.249924266488465
285,46.0,38.909737400000004,-77.01331540000001,0.5417896442261922
286,48.01,38.91174,-77.019532,3.0672031080210758
287,48.02,38.9062165,-77.01889440000001,2.4188679455261406
288,49.01,38.9113298,-77.0244762,0.8066166975939151
289,49.02,38.9058868,-77.0243932,-1.1404878711823743
290,101.0,38.902694399999994,-77.0318452,-0.8670749376662767
291,53.01,38.910779,-77.0389515,-0.7146210106861813
292,107.0,38.9039989,-77.0419809,0.059764942476098315
293,56.0,38.9002221,-77.0539253,-0.27994965174383224
294,108.0,38.8973521,-77.0446119,-0.08447949021594292
295,58.0,38.89787329999999,-77.02500069999999,0.34145733198904116
296,59.0,38.8960049,-77.0149464,1.8595368213630912
297,64.0,38.8688031,-77.01138470000001,0.10881085685080527
298,102.0,38.8823932,-77.02302370000001,-0.7416386674546122
299,3.0,38.9179552,-77.0748672,-0.7435323376171113
300,110.0,38.8681789,-77.01824549999999,-0.9532696135849233
301,65.0,38.8838118,-77.0033907,-0.7553721402804636
302,67.0,38.8875982,-76.9899598,-0.7761599772630942
303,66.0,38.8877034,-76.9983053,-0.64600745125654
304,70.0,38.881327500000005,-76.9959254,0.5710708300225731
305,68.01,38.88773,-76.9801035,-1.286651416948497
306,68.02,38.8831749,-76.98146820000001,0.13168952075108953
307,69.0,38.8836357,-76.98735090000001,1.0586330962477692
308,74.03,38.848463,-76.97443299999999,-2.2404517693831383
309,71.0,38.8770903,-76.9852175,1.5430730722504444
310,72.0,38.8756902,-77.001305,1.2238507894412982
311,73.04,38.8417975,-76.9855623,0.2571203571903311
312,74.01,38.866561700000005,-76.996236,0.49065009565518336
313,74.04,38.8503102,-76.98203029999999,1.346352212341757
314,74.06,38.8555134,-76.9895725,-1.5959931173878346
315,74.07,38.857467,-76.9850579,1.2516534808947715
316,74.08,38.8526236,-76.97116640000002,0.4113863831417839
317,74.09,38.8452834,-76.97432679999999,0.2597741238996014
318,75.02,38.8566328,-76.969545,2.343399802326292
319,75.03,38.8639864,-76.9869813,7.157149939673358
320,75.04,38.8610018,-76.97940899999999,0.8896523366592817
321,76.01,38.871632700000006,-76.97981850000001,-1.4941831638252001
322,76.03,38.859109100000005,-76.95854659999999,-2.0231441508834207
323,76.04,38.8660869,-76.96379590000001,1.236042380040256
324,76.05,38.866043299999994,-76.9752566,-1.3356313770591837
325,77.03,38.8863224,-76.947455,-0.32360597050389606
326,77.07,38.87794,-76.9353607,-1.9341245473169701
327,77.08,38.8877976,-76.9593678,-2.908292144310771
328,83.01,38.897037299999994,-77.0008009,0.40701677382993606
329,83.02,38.8963061,-76.9966527,0.4433055286515106
330,84.02,38.8986056,-76.99107940000002,-0.06286842594660369
331,84.1,38.901553,-76.9911172,1.1017526110747693
332,106.0,38.9033049,-77.0033304,-0.4006572226121845
333,87.01,38.9140985,-77.0062781,-1.2561368865464229
334,87.02,38.914875099999996,-77.001463,0.4168467741968731
335,88.02,38.9039352,-76.9866495,0.3447183857418519
336,88.03,38.9104297,-76.99133690000001,-1.5293607644149732
337,99.04,38.8851565,-76.93113620000001,-1.3920029378771859
338,99.05,38.8843187,-76.9250526,-0.3788203474438041
339,99.06,38.88791129999999,-76.9359192,-1.4261021325835492
340,99.07,38.8827718,-76.9388146,-1.1784639907101249
341,55.0,38.90779129999999,-77.0493321,-1.1022223920025132
342,50.02,38.9072747,-77.0293193,1.8811857035502229
343,50.01,38.9119189,-77.0295156,1.352578293324578
344,47.01,38.9041361,-77.0136464,1.8780019022751917
345,47.02,38.900867600000005,-77.0136052,2.199855063278245
346,88.04,38.910233899999994,-76.98122790000001,-1.0116768714381936
347,89.03,38.9041111,-76.9777113,-0.9608737022366476
348,89.04,38.9009421,-76.9748483,-1.1064965168469665
349,111.0,38.9161389,-76.9693392,7.677405114678333
350,98.01,38.8328939,-76.9963306,0.5234640759051437
351,92.01,38.928775,-76.9989367,-1.3451881742246072
